Date,WVHT,DPD,MWD,WVHT_Mean,WVHT_Var,Obs
2013-11-19,0.83,9.09,13.0,0.72,0.001968000000000002,1.0
2013-11-20,0.77,11.76,304.0,0.6273076923076922,0.002324461538461543,1.0
2013-11-21,1.2,10.53,0.0,0.9573076923076923,0.018668461538461547,3.0
2013-11-22,1.05,9.88,359.0,0.9323999999999999,0.0034773333333333396,2.0
2013-11-23,1.64,11.76,322.0,1.4334615384615386,0.013327538461538438,3.0
2013-11-24,1.87,11.11,329.0,1.636153846153846,0.009272615384615374,5.0
2013-11-25,1.4,10.53,339.0,1.2807692307692307,0.002847384615384616,3.0
2013-11-26,2.14,12.5,332.0,1.8723076923076922,0.018842461538461534,7.0
2013-11-27,1.72,11.76,331.0,1.3507692307692307,0.032735384615384576,5.0
2013-11-28,1.15,10.53,0.0,1.0646666666666667,0.004555238095238091,3.0
2013-11-29,3.72,15.38,308.0,2.9696,0.11260399999999994,15.0
2013-11-30,2.05,11.11,349.0,1.8107692307692307,0.0075993846153846025,8.0
2013-12-01,1.85,11.11,321.0,1.6964,0.00829899999999999,5.0
2013-12-02,2.1,9.88,333.0,1.7612,0.026069333333333316,5.0
2013-12-03,1.48,9.09,25.0,1.3146153846153845,0.009713846153846163,3.0
2013-12-04,1.38,11.76,314.0,1.1546153846153846,0.013537846153846168,3.0
2013-12-05,2.2,12.5,329.0,1.8753846153846152,0.031953846153846124,7.0
2013-12-06,2.15,11.11,315.0,1.6453846153846154,0.07524984615384621,5.0
2013-12-07,2.7,14.29,338.0,2.4038461538461537,0.02624061538461537,8.0
2013-12-08,2.7,14.29,349.0,2.223076923076923,0.12363015384615351,9.0
2013-12-09,1.68,15.38,348.0,1.5265384615384614,0.008791538461538469,6.0
2013-12-10,2.28,12.5,319.0,1.948846153846154,0.016546615384615403,8.0
2013-12-11,1.88,11.76,348.0,1.741923076923077,0.005072153846153845,5.0
2013-12-12,1.56,9.88,345.0,1.3819230769230768,0.004056153846153837,3.0
2013-12-13,4.14,14.29,318.0,2.0684615384615386,1.0935575384615388,12.0
2013-12-14,3.33,16.67,325.0,2.899230769230769,0.04755138461538461,15.0
2013-12-15,2.31,14.29,338.0,1.9547999999999999,0.040450999999999994,8.0
2013-12-16,1.54,11.11,332.0,1.3315384615384613,0.011781538461538454,4.0
2013-12-17,1.95,12.5,325.0,1.6007692307692307,0.026903384615384676,6.0
2013-12-18,1.14,9.88,340.0,1.0676923076923077,0.0012024615384615405,3.0
2013-12-19,1.64,14.29,305.0,1.2838461538461539,0.031352615384615354,3.0
2013-12-20,3.08,16.67,303.0,2.589230769230769,0.03489538461538464,15.0
2013-12-21,2.64,15.38,300.0,2.2153846153846155,0.03705784615384616,12.0
2013-12-22,1.95,12.5,286.0,1.6452,0.027651000000000037,5.0
2013-12-23,1.45,9.09,4.0,1.2557692307692307,0.00715338461538463,3.0
2013-12-24,2.61,20.0,307.0,2.0103846153846154,0.061531846153846166,15.0
2013-12-25,2.34,15.38,307.0,2.079230769230769,0.0104873846153846,10.0
2013-12-26,3.61,16.67,308.0,3.0430769230769235,0.07903015384615383,15.0
2013-12-27,2.51,15.38,301.0,2.225,0.0377780000000001,10.0
2013-12-28,2.73,16.67,324.0,2.2026923076923075,0.06376446153846156,15.0
2013-12-29,4.18,16.67,310.0,3.7747058823529414,0.04608897058823529,18.0
2013-12-30,2.99,14.29,311.0,2.6572727272727272,0.06594181818181818,12.0
2013-12-31,2.27,11.76,322.0,1.8507999999999998,0.02979100000000005,6.0
2014-01-01,1.36,10.53,325.0,1.1452,0.007584333333333329,3.0
2014-01-02,1.56,13.33,312.0,1.304230769230769,0.011113384615384634,5.0
2014-01-03,2.86,9.09,305.0,2.5026923076923073,0.019900461538461547,5.0
2014-01-04,3.65,13.33,338.0,2.947307692307692,0.05794846153846146,7.0
2014-01-05,3.5,13.33,335.0,2.826923076923077,0.10839815384615395,12.0
2014-01-06,2.11,16.67,308.0,1.8303846153846155,0.012971846153846145,5.0
2014-01-07,2.59,15.38,311.0,2.233076923076923,0.029302153846153856,7.0
2014-01-08,2.39,13.33,319.0,2.1703846153846156,0.01429984615384614,6.0
2014-01-09,2.52,14.29,312.0,2.2976,0.011460666666666675,8.0
2014-01-10,2.2,14.29,310.0,2.043461538461538,0.008535538461538438,7.0
2014-01-11,3.51,11.11,0.0,3.0280769230769233,0.082720153846154,7.0
2014-01-12,2.48,9.88,17.0,1.9957692307692307,0.06420138461538465,4.0
2014-01-13,1.44,9.09,31.0,1.316923076923077,0.003910153846153846,3.0
2014-01-14,1.4,13.33,319.0,1.0352,0.015451000000000027,3.0
2014-01-15,2.51,15.38,312.0,1.963846153846154,0.09445661538461536,8.0
2014-01-16,4.12,16.67,305.0,3.004545454545455,0.15145454545454537,15.0
2014-01-17,4.58,14.29,314.0,3.8000000000000003,0.058008695652173904,20.0
2014-01-18,3.2,16.67,312.0,2.521818181818182,0.08254891774891757,12.0
2014-01-19,3.98,16.67,308.0,3.224615384615385,0.12426584615384631,20.0
2014-01-20,3.32,14.29,335.0,2.5912,0.11162766666666685,12.0
2014-01-21,2.7,12.5,321.0,1.8900000000000001,0.11622399999999988,8.0
2014-01-22,7.4,18.18,307.0,6.542307692307692,0.21793046153846177,30.0
2014-01-23,6.21,15.38,310.0,4.934230769230769,0.34340138461538516,25.0
2014-01-24,3.76,12.5,338.0,3.213461538461538,0.0710395384615384,12.0
2014-01-25,3.51,14.29,326.0,2.9853846153846155,0.05171384615384612,12.0
2014-01-26,4.84,15.38,328.0,3.7234615384615384,0.45292753846153827,20.0
2014-01-27,3.9,15.38,304.0,3.328461538461539,0.09758953846153845,15.0
2014-01-28,3.52,11.11,335.0,3.0957692307692306,0.06856138461538476,10.0
2014-01-29,3.96,14.29,353.0,3.5880769230769234,0.04808815384615388,15.0
2014-01-30,3.11,13.33,345.0,2.2815384615384615,0.16867753846153835,9.0
2014-01-31,1.39,12.5,359.0,1.2476923076923077,0.007490461538461526,3.0
2014-02-01,1.73,13.33,317.0,1.5076923076923079,0.011426461538461554,5.0
2014-02-02,3.35,12.5,322.0,2.6711538461538464,0.16433061538461494,12.0
2014-02-03,3.42,14.29,314.0,2.708846153846154,0.1170346153846154,12.0
2014-02-04,2.38,12.5,319.0,1.9656,0.08238400000000004,8.0
2014-02-05,2.92,15.38,324.0,2.235,0.12823399999999974,12.0
2014-02-06,2.4,14.29,312.0,1.9688461538461537,0.026874615384615313,8.0
2014-02-07,2.14,13.33,345.0,1.8876923076923076,0.013034461538461542,4.0
2014-02-08,2.02,11.76,329.0,1.7403846153846154,0.02121184615384611,4.0
2014-02-09,2.26,10.53,350.0,1.9323076923076923,0.032626461538461486,5.0
2014-02-10,1.73,11.11,339.0,1.423846153846154,0.023040615384615392,3.0
2014-02-11,2.29,13.33,343.0,1.9040000000000001,0.044775000000000086,6.0
2014-02-12,2.25,11.76,350.0,1.8042307692307693,0.0364173846153846,5.0
2014-02-13,3.2,9.09,335.0,2.4133333333333336,0.24317971014492754,5.0
2014-02-14,2.99,12.5,328.0,2.745769230769231,0.00903338461538461,8.0
2014-02-15,2.71,12.5,333.0,2.3176923076923077,0.06035446153846168,5.0
2014-02-16,2.33,11.76,355.0,2.0553846153846154,0.03207384615384634,6.0
2014-02-17,1.81,13.33,349.0,1.606086956521739,0.015006719367588926,4.0
2014-02-18,2.25,12.5,359.0,2.0026923076923078,0.023740461538461523,6.0
2014-02-19,2.34,12.5,343.0,2.043076923076923,0.020734153846153798,6.0
2014-02-20,1.6,11.76,340.0,1.4200000000000002,0.008720000000000012,4.0
2014-02-21,1.89,15.38,311.0,1.573076923076923,0.014478153846153837,8.0
2014-02-22,1.84,15.38,310.0,1.4734615384615386,0.014415538461538455,7.0
2014-02-23,1.82,14.29,308.0,1.536923076923077,0.02983815384615386,6.0
2014-02-24,1.99,11.76,312.0,1.8073076923076923,0.010172461538461557,6.0
2014-02-25,2.12,11.76,333.0,1.916,0.009341666666666672,5.0
2014-02-26,3.05,11.11,340.0,2.5176923076923075,0.059514461538461474,6.0
2014-02-27,2.82,11.76,357.0,2.543846153846154,0.015456615384615346,7.0
2014-02-28,2.03,12.5,346.0,1.4820833333333334,0.062260688405797085,6.0
2014-03-01,3.08,18.18,305.0,1.4076923076923078,0.5100584615384613,10.0
2014-03-02,4.8,18.18,311.0,4.1923076923076925,0.1002984615384615,20.0
2014-03-03,4.04,14.29,322.0,3.271153846153846,0.09979461538461551,15.0
2014-03-04,4.42,13.33,325.0,3.765,0.07153800000000006,15.0
2014-03-05,4.22,14.29,329.0,3.36,0.15767999999999965,15.0
2014-03-06,2.27,12.5,331.0,1.8576923076923075,0.06910646153846155,8.0
2014-03-07,2.66,11.76,329.0,1.6700000000000002,0.20273599999999994,6.0
2014-03-08,3.98,16.67,318.0,3.603846153846154,0.06650461538461551,18.0
2014-03-09,3.16,15.38,321.0,2.616153846153846,0.07293661538461543,10.0
2014-03-10,1.65,13.33,325.0,1.3757692307692309,0.027065384615384592,4.0
2014-03-11,1.44,15.38,333.0,1.1265384615384615,0.023367538461538453,4.0
2014-03-12,2.48,11.76,328.0,2.2488,0.016636,8.0
2014-03-13,2.12,11.76,335.0,1.8296153846153846,0.023931846153846078,6.0
2014-03-14,2.41,15.38,318.0,1.878076923076923,0.06508015384615379,8.0
2014-03-15,4.14,14.29,314.0,3.2824,0.19643566666666676,10.0
2014-03-16,4.95,9.88,350.0,4.129615384615385,0.11441184615384634,12.0
2014-03-17,3.56,11.11,343.0,2.978846153846154,0.15115461538461544,6.0
2014-03-18,3.33,12.5,25.0,2.8103846153846157,0.08284384615384621,6.0
2014-03-19,2.65,11.11,24.0,2.2715384615384617,0.033197538461538445,5.0
2014-03-20,2.02,10.53,14.0,1.838846153846154,0.004458615384615387,3.0
2014-03-21,2.8,15.38,314.0,2.4808000000000003,0.025916000000000005,12.0
2014-03-22,2.48,13.33,314.0,2.124615384615385,0.02146584615384611,8.0
2014-03-23,2.21,15.38,318.0,2.0315384615384615,0.010941538461538494,6.0
2014-03-24,2.26,14.29,324.0,2.0992,0.005932666666666649,6.0
2014-03-25,2.34,7.69,25.0,2.0582608695652174,0.01968774703557311,4.0
2014-03-26,,,,,,4.0
2014-03-27,1.32,14.29,318.0,1.2244,0.0041423333333333225,3.0
2014-03-28,1.28,13.33,345.0,1.0773076923076923,0.01000446153846155,3.0
2014-03-29,2.65,9.09,31.0,2.0492,0.053665999999999936,5.0
2014-03-30,2.7,9.88,34.0,2.308461538461539,0.01855753846153848,4.0
2014-03-31,2.14,10.53,11.0,1.8126923076923078,0.02286046153846155,3.0
2014-04-01,1.8,9.09,35.0,1.6517391304347826,0.006915019762845847,2.0
2014-04-02,2.06,12.5,318.0,1.8221052631578947,0.037117543859649105,3.0
2014-04-03,2.37,13.33,336.0,2.251666666666667,0.0077205882352941275,8.0
2014-04-04,2.04,13.33,332.0,1.9271428571428573,0.004391208791208791,7.0
2014-04-05,2.26,16.67,303.0,1.9175,0.012577631578947365,10.0
2014-04-06,2.69,7.14,353.0,1.8706666666666665,0.12013523809523807,7.0
2014-04-07,3.23,12.5,318.0,2.8358823529411765,0.037975735294117616,8.0
2014-04-08,2.65,12.5,328.0,2.3608000000000002,0.01140766666666667,5.0
2014-04-09,2.0,7.14,25.0,1.9253846153846155,0.0035618461538461555,4.0
2014-04-10,1.68,7.69,23.0,1.386153846153846,0.018704615384615382,3.0
2014-04-11,1.76,10.53,37.0,1.4184615384615387,0.0320935384615385,5.0
2014-04-12,2.54,15.38,304.0,2.224,0.021400000000000006,8.0
2014-04-13,3.03,9.09,28.0,2.7384615384615385,0.026477538461538472,5.0
2014-04-14,2.73,9.09,28.0,2.3215384615384616,0.06700553846153855,3.0
2014-04-15,2.5,9.09,40.0,2.150384615384615,0.041523846153846244,2.0
2014-04-16,1.85,7.69,41.0,1.7115384615384615,0.007341538461538435,3.0
2014-04-17,1.91,13.33,311.0,1.7965384615384616,0.0044235384615384675,6.0
2014-04-18,1.75,12.5,311.0,1.566923076923077,0.003982153846153848,5.0
2014-04-19,1.62,5.56,41.0,1.4734615384615386,0.007031538461538471,3.0
2014-04-20,2.08,12.5,311.0,1.893076923076923,0.00889415384615384,4.0
2014-04-21,2.12,7.69,42.0,1.9334615384615383,0.00972753846153847,3.0
2014-04-22,1.93,7.14,31.0,1.8204,0.006787333333333329,2.0
2014-04-23,2.24,16.67,326.0,1.8032,0.05268099999999996,8.0
2014-04-24,2.17,14.29,319.0,1.9561538461538461,0.019640615384615357,7.0
2014-04-25,2.49,13.33,325.0,2.1788461538461537,0.024506615384615373,7.0
2014-04-26,2.31,8.33,47.0,1.9642307692307692,0.01980938461538476,5.0
2014-04-27,1.57,7.14,38.0,1.4115384615384616,0.00905353846153847,3.0
2014-04-28,1.33,12.5,324.0,1.1919230769230769,0.0036241538461538425,3.0
2014-04-29,1.52,9.88,328.0,1.2276923076923079,0.007794461538461539,2.0
2014-04-30,2.37,7.69,0.0,1.9307692307692308,0.037151384615384614,3.0
2014-05-01,1.8,9.88,348.0,1.6176923076923078,0.011138461538461543,3.0
2014-05-02,1.3,9.09,357.0,1.1846153846153846,0.005025846153846151,3.0
2014-05-03,1.18,11.76,311.0,0.9873076923076923,0.009740461538461576,3.0
2014-05-04,2.31,12.5,332.0,1.9784,0.05607233333333337,8.0
2014-05-05,1.97,12.5,332.0,1.7019230769230769,0.016968153846153845,6.0
2014-05-06,1.38,10.53,329.0,1.2038461538461538,0.005800615384615399,3.0
2014-05-07,0.97,9.88,350.0,0.8265384615384617,0.0028155384615384652,2.0
2014-05-08,0.87,6.67,51.0,0.7546153846153847,0.004129846153846161,1.0
2014-05-09,1.16,11.76,307.0,0.9484615384615385,0.03551753846153848,3.0
2014-05-10,1.59,11.11,312.0,1.3519230769230768,0.020312153846153872,4.0
2014-05-11,1.66,9.88,326.0,1.426153846153846,0.016960615384615383,3.0
2014-05-12,1.95,10.53,352.0,1.816153846153846,0.006592615384615392,4.0
2014-05-13,2.09,9.88,353.0,1.848076923076923,0.010544153846153821,5.0
2014-05-14,1.93,10.53,349.0,1.6645833333333335,0.023017210144927525,4.0
2014-05-15,1.61,10.53,9.0,1.416,0.009775000000000008,4.0
2014-05-16,1.13,9.88,2.0,1.0004,0.0063539999999999925,3.0
2014-05-17,0.98,16.67,255.0,0.88,0.005408333333333327,2.0
2014-05-18,0.85,14.29,250.0,0.7511538461538462,0.003194615384615385,1.0
2014-05-19,0.68,7.14,52.0,0.6052,0.0013843333333333323,1.0
2014-05-20,0.75,8.33,338.0,0.6808,0.0017993333333333307,2.0
2014-05-21,0.8,18.18,253.0,0.7284615384615385,0.001997538461538465,2.0
2014-05-22,0.95,8.33,343.0,0.7252173913043478,0.011116996047430838,2.0
2014-05-23,0.68,7.69,21.0,0.5976923076923077,0.0016264615384615447,1.0
2014-05-24,0.75,11.76,300.0,0.6165384615384616,0.004655538461538458,1.0
2014-05-25,0.79,9.09,305.0,0.6284615384615384,0.005269538461538459,2.0
2014-05-26,0.89,8.33,342.0,0.8011538461538461,0.004922615384615367,2.0
2014-05-27,1.32,15.38,308.0,1.1696,0.004795666666666663,3.0
2014-05-28,1.38,7.69,30.0,1.2584615384615385,0.0043895384615384656,2.0
2014-05-29,1.44,12.5,324.0,1.3457142857142859,0.003515714285714292,2.0
2014-05-30,1.38,8.33,40.0,1.2596153846153846,0.003523846153846147,2.0
2014-05-31,1.62,9.88,25.0,1.393846153846154,0.016032615384615357,1.0
2014-06-01,1.38,9.09,42.0,1.2134615384615386,0.007319538461538468,1.0
2014-06-02,1.1,9.09,40.0,0.9457692307692308,0.010361384615384613,1.0
2014-06-03,0.9,7.69,31.0,0.8153846153846154,0.001849846153846156,1.0
2014-06-04,1.14,8.33,14.0,0.9869230769230769,0.00591815384615384,1.0
2014-06-05,1.45,6.67,40.0,1.2426923076923078,0.01436446153846155,1.0
2014-06-06,1.68,7.69,47.0,1.3919230769230768,0.025464153846153848,2.0
2014-06-07,1.58,7.69,51.0,1.385,0.010689999999999991,2.0
2014-06-08,1.75,8.33,35.0,1.5315384615384615,0.006317538461538465,2.0
2014-06-09,1.78,8.33,42.0,1.4503846153846154,0.013051846153846122,2.0
2014-06-10,1.6,8.33,44.0,1.3776,0.01272733333333334,2.0
2014-06-11,1.48,8.33,35.0,1.3696000000000002,0.004345666666666664,1.0
2014-06-12,1.38,7.14,42.0,1.1803846153846154,0.00788384615384612,1.0
2014-06-13,1.52,7.69,44.0,1.3699999999999999,0.005471999999999996,1.0
2014-06-14,1.68,7.14,54.0,1.488846153846154,0.0069946153846153795,2.0
2014-06-15,1.76,8.33,51.0,1.5103846153846154,0.02177184615384617,2.0
2014-06-16,1.44,8.33,45.0,1.3526923076923079,0.0031884615384615332,2.0
2014-06-17,1.54,8.33,45.0,1.3507692307692307,0.015711384615384627,2.0
2014-06-18,1.61,8.33,41.0,1.3823076923076922,0.018314461538461536,1.0
2014-06-19,1.35,7.14,44.0,1.2230769230769232,0.007182153846153857,1.0
2014-06-20,1.17,7.69,45.0,1.0796000000000001,0.0020456666666666666,1.0
2014-06-21,1.19,6.67,31.0,1.08,0.0025166666666666623,1.0
2014-06-22,1.13,6.67,38.0,1.0426923076923076,0.0038524615384615385,1.0
2014-06-23,1.32,6.67,40.0,1.1426923076923077,0.0044684615384615505,1.0
2014-06-24,1.43,7.14,47.0,1.3134615384615385,0.003335538461538471,1.0
2014-06-25,1.41,6.67,40.0,1.1442307692307692,0.019969384615384618,1.0
2014-06-26,1.42,6.67,40.0,1.2249999999999999,0.008018000000000015,2.0
2014-06-27,1.23,14.29,298.0,1.1242307692307691,0.0029133846153846133,2.0
2014-06-28,1.08,11.76,324.0,0.9557692307692308,0.0027133846153846136,2.0
2014-06-29,0.93,10.53,321.0,0.823076923076923,0.0023341538461538525,2.0
2014-06-30,0.9,8.33,7.0,0.8215384615384616,0.002133538461538456,1.0
2014-07-01,1.02,5.88,47.0,0.8896153846153846,0.004003846153846146,2.0
2014-07-02,1.2,9.09,353.0,1.1400000000000001,0.0010959999999999954,3.0
2014-07-03,1.44,7.14,31.0,1.2914999999999999,0.006066052631578942,2.0
2014-07-04,1.43,7.69,35.0,1.261923076923077,0.006072153846153839,2.0
2014-07-05,1.24,7.14,38.0,1.1388,0.0032693333333333294,1.0
2014-07-06,1.31,7.14,54.0,1.058846153846154,0.008466615384615376,1.0
2014-07-07,1.2,6.25,52.0,1.1257692307692309,0.0013373846153846092,1.0
2014-07-08,1.31,7.14,44.0,1.155,0.004017999999999998,1.0
2014-07-09,1.4,7.69,47.0,1.236,0.0029916666666666663,1.0
2014-07-10,1.45,7.14,41.0,1.2269230769230768,0.006646153846153846,2.0
2014-07-11,1.49,8.33,42.0,1.1923076923076923,0.02097046153846154,2.0
2014-07-12,1.21,8.33,52.0,1.0696153846153846,0.004467846153846143,2.0
2014-07-13,1.07,12.5,303.0,0.9853846153846154,0.0019458461538461593,2.0
2014-07-14,1.26,15.38,291.0,1.0753846153846154,0.0059538461538461585,3.0
2014-07-15,1.2,15.38,279.0,1.0661538461538462,0.0053046153846153824,3.0
2014-07-16,1.27,6.67,48.0,1.1391666666666667,0.008825362318840582,2.0
2014-07-17,1.37,7.14,49.0,1.205,0.010362000000000017,2.0
2014-07-18,1.18,7.14,35.0,1.006,0.005949999999999987,1.0
2014-07-19,1.27,8.33,47.0,1.1223076923076922,0.014290461538461563,2.0
2014-07-20,1.68,9.88,37.0,1.4803846153846154,0.00571584615384616,3.0
2014-07-21,1.31,8.33,45.0,1.1223076923076922,0.009074461538461549,2.0
2014-07-22,1.76,8.33,34.0,1.3180769230769231,0.048944153846153846,2.0
2014-07-23,1.31,7.69,35.0,1.1942307692307692,0.004889384615384619,2.0
2014-07-24,1.39,7.69,42.0,1.2119230769230769,0.00761615384615384,2.0
2014-07-25,0.95,8.33,41.0,0.8572,0.0015793333333333343,1.0
2014-07-26,0.87,7.14,38.0,0.7988461538461539,0.0018346153846153861,1.0
2014-07-27,0.94,7.14,40.0,0.8492000000000001,0.002466000000000001,1.0
2014-07-28,1.05,5.88,45.0,0.8604,0.008612333333333333,1.0
2014-07-29,0.76,13.33,281.0,0.7223076923076923,0.0011944615384615407,2.0
2014-07-30,0.88,4.76,34.0,0.8057692307692308,0.002041384615384608,1.0
2014-07-31,0.98,5.56,40.0,0.8607692307692307,0.004439384615384612,1.0
2014-08-01,1.09,5.0,54.0,0.8738461538461538,0.013032615384615396,1.0
2014-08-02,1.03,5.56,45.0,0.9223076923076923,0.003274461538461538,1.0
2014-08-03,0.96,4.76,45.0,0.8908,0.0022159999999999966,1.0
2014-08-04,1.03,6.67,55.0,0.9465384615384616,0.003007538461538454,1.0
2014-08-05,1.26,6.25,52.0,1.06125,0.007971666666666663,1.0
2014-08-06,1.17,6.25,47.0,1.0846153846153845,0.0020578461538461575,1.0
2014-08-07,1.28,5.88,41.0,1.1819230769230769,0.002064153846153858,2.0
2014-08-08,1.99,7.14,49.0,1.6228,0.08174599999999994,3.0
2014-08-09,1.29,6.25,40.0,1.1195833333333334,0.008195471014492766,2.0
2014-08-10,1.23,15.38,23.0,1.0884615384615386,0.004253538461538455,5.0
2014-08-11,1.81,10.53,45.0,1.5992307692307692,0.013503384615384622,4.0
2014-08-12,1.75,9.88,356.0,1.5358333333333334,0.011799275362318834,4.0
2014-08-13,1.7,9.88,357.0,1.4283333333333335,0.021544927536231915,4.0
2014-08-14,1.44,9.88,340.0,1.274,0.00762499999999998,3.0
2014-08-15,1.45,12.5,321.0,1.3599999999999999,0.002424000000000005,4.0
2014-08-16,1.44,10.53,332.0,1.3568,0.001864333333333329,3.0
2014-08-17,1.32,9.88,329.0,1.176923076923077,0.005630153846153844,2.0
2014-08-18,1.22,6.67,45.0,1.1342307692307692,0.0026013846153846013,1.0
2014-08-19,1.06,5.88,40.0,0.9924,0.0013606666666666678,1.0
2014-08-20,0.95,5.88,38.0,0.9005263157894736,0.0005830409356725155,1.0
2014-08-21,0.96,8.33,355.0,0.8892307692307693,0.0021593846153846164,1.0
2014-08-22,1.23,5.56,40.0,1.0876923076923077,0.00351446153846155,1.0
2014-08-23,1.11,6.67,48.0,0.9638461538461538,0.0026006153846153874,1.0
2014-08-24,0.97,5.56,40.0,0.8572,0.002471,1.0
2014-08-25,1.44,9.09,39.0,1.2488461538461537,0.005818615384615366,2.0
2014-08-26,1.52,8.33,40.0,1.3212000000000002,0.011935999999999981,2.0
2014-08-27,1.54,8.33,41.0,1.4219230769230768,0.006856153846153837,2.0
2014-08-28,1.37,9.09,41.0,1.2192307692307691,0.0028633846153846114,2.0
2014-08-29,1.25,9.09,34.0,1.1342307692307694,0.004761384615384613,2.0
2014-08-30,1.1,14.29,44.0,0.9884615384615384,0.003029538461538461,2.0
2014-08-31,1.04,7.69,32.0,0.922,0.004775000000000005,2.0
2014-09-01,0.75,7.69,30.0,0.6830769230769231,0.0010861538461538435,1.0
2014-09-02,1.0,10.53,314.0,0.7819230769230768,0.009584153846153843,1.0
2014-09-03,0.94,10.53,306.0,0.8396153846153845,0.0035078461538461574,1.0
2014-09-04,0.81,8.33,13.0,0.7230769230769231,0.001798153846153842,1.0
2014-09-05,0.92,8.33,27.0,0.8319230769230769,0.001688153846153848,1.0
2014-09-06,0.92,8.33,29.0,0.8384615384615385,0.0038935384615384587,1.0
2014-09-07,0.86,8.33,37.0,0.7888461538461539,0.0021146153846153854,1.0
2014-09-08,1.44,14.29,316.0,0.9776923076923077,0.03105846153846151,4.0
2014-09-09,1.94,13.33,316.0,1.6280000000000001,0.023041666666666683,8.0
2014-09-10,1.47,11.11,328.0,1.3157692307692308,0.005673384615384621,5.0
2014-09-11,1.29,11.11,339.0,1.1319230769230768,0.00355215384615384,3.0
2014-09-12,1.07,9.88,334.0,0.9776923076923077,0.0024344615384615433,2.0
2014-09-13,0.86,18.18,303.0,0.76,0.002791999999999993,3.0
2014-09-14,0.99,14.29,303.0,0.803076923076923,0.006398153846153844,4.0
2014-09-15,1.27,10.53,318.0,1.0223076923076924,0.006722461538461543,4.0
2014-09-16,1.61,11.76,318.0,1.4130769230769231,0.007966153846153824,4.0
2014-09-17,1.83,11.11,330.0,1.6453846153846154,0.007193846153846159,4.0
2014-09-18,1.47,9.09,355.0,1.3584615384615384,0.005197538461538452,3.0
2014-09-19,1.35,9.88,20.0,1.2026923076923077,0.008972461538461518,3.0
2014-09-20,1.04,12.5,334.0,0.904,0.005125000000000009,2.0
2014-09-21,0.88,9.88,338.0,0.76,0.0021199999999999986,2.0
2014-09-22,1.09,8.33,339.0,0.994,0.0013726315789473708,2.0
2014-09-23,1.02,8.33,352.0,0.8996153846153846,0.0019878461538461573,1.0
2014-09-24,1.25,11.76,316.0,1.0515384615384615,0.016517538461538465,2.0
2014-09-25,1.97,10.53,6.0,1.7557692307692307,0.009121384615384594,3.0
2014-09-26,2.07,9.88,16.0,1.8734615384615385,0.008279538461538461,4.0
2014-09-27,1.83,10.53,17.0,1.6642307692307692,0.005209384615384613,4.0
2014-09-28,1.71,11.11,8.0,1.4224,0.02765233333333332,3.0
2014-09-29,1.16,10.53,17.0,1.044230769230769,0.003233384615384608,2.0
2014-09-30,1.81,16.67,313.0,1.2892307692307694,0.06972738461538454,8.0
2014-10-01,1.64,14.29,311.0,1.3956,0.011975666666666662,7.0
2014-10-02,1.58,11.76,316.0,1.3916,0.010839000000000017,5.0
2014-10-03,1.52,11.76,323.0,1.3646153846153846,0.00935384615384615,4.0
2014-10-04,1.41,13.33,302.0,1.2646153846153847,0.004777846153846152,4.0
2014-10-05,1.3,12.5,310.0,1.0512000000000001,0.007469333333333336,4.0
2014-10-06,1.45,13.33,344.0,1.1180769230769232,0.04244015384615383,4.0
2014-10-07,1.65,12.5,341.0,1.4315384615384614,0.012501538461538482,5.0
2014-10-08,1.13,11.76,332.0,0.9184615384615384,0.00820553846153846,3.0
2014-10-09,2.23,16.67,313.0,1.8144,0.03555066666666666,10.0
2014-10-10,2.92,15.38,317.0,2.585769230769231,0.03919338461538452,12.0
2014-10-11,2.44,11.76,317.0,2.2423076923076923,0.01891446153846156,8.0
2014-10-12,1.99,12.5,302.0,1.7807692307692307,0.009743384615384603,7.0
2014-10-13,1.77,14.29,313.0,1.6484615384615384,0.005669538461538464,6.0
2014-10-14,1.64,12.5,311.0,1.433846153846154,0.005448615384615376,3.0
2014-10-15,1.74,9.88,1.0,1.6172,0.005029333333333325,4.0
2014-10-16,1.56,10.53,356.0,1.4103846153846153,0.004595846153846147,4.0
2014-10-17,1.47,11.76,354.0,1.3288461538461538,0.0065386153846153676,4.0
2014-10-18,1.54,11.11,323.0,1.3673076923076926,0.005860461538461545,3.0
2014-10-19,2.87,14.29,328.0,2.4268,0.05796433333333336,10.0
2014-10-20,2.63,12.5,337.0,2.3916,0.011822333333333337,8.0
2014-10-21,2.22,11.76,349.0,2.01,0.015375999999999978,6.0
2014-10-22,1.51,10.53,354.0,1.2772,0.010854333333333322,4.0
2014-10-23,1.09,14.29,321.0,0.9746153846153847,0.002409846153846153,4.0
2014-10-24,1.51,11.76,331.0,1.3269230769230769,0.00462215384615384,3.0
2014-10-25,1.95,11.11,355.0,1.6542307692307692,0.042905384615384665,3.0
2014-10-26,1.6,9.88,3.0,1.3136,0.010157333333333384,3.0
2014-10-27,1.18,12.5,6.0,1.088076923076923,0.002912153846153837,3.0
2014-10-28,1.09,12.5,347.0,0.9648,0.005301000000000013,2.0
2014-10-29,2.48,9.88,331.0,2.0723076923076924,0.11528246153846151,4.0
2014-10-30,3.59,9.88,354.0,3.273846153846154,0.03073661538461541,6.0
2014-10-31,3.25,9.09,12.0,2.9342307692307696,0.03254538461538457,6.0
2014-11-01,2.44,10.53,358.0,2.083846153846154,0.025296615384615237,6.0
